review_text,rating,date,bank,source,review_id,cleaned_text,sentiment_label,sentiment_score
You should include manual OTP input!,1,2024-02-13,Bank of Abyssinia,Google Play Store,789c7a33-2c9b-4ab7-bad3-126cb2485d6d,you should include manual otp input!,NEGATIVE,0.9951286315917969
very good app i ever used,5,2025-09-12,Bank of Abyssinia,Google Play Store,4bf673d6-7d6f-431c-8844-a6c7eb4c65d3,very good app i ever used,POSITIVE,0.9998385906219482
95% of the time it crashes,1,2024-05-01,Bank of Abyssinia,Google Play Store,2e817e12-5e50-4f61-8d48-42a7abfc3379,95 of the time it crashes,NEGATIVE,0.9981650710105896
This app is going to the worest boa app ever😡 It crushes every time login.,1,2024-05-02,Bank of Abyssinia,Google Play Store,1125c8c6-1f1b-40b7-8e6a-79fafa708e50,this app is going to the worest boa app ever it crushes every time login.,NEGATIVE,0.9930371642112732
Absolutely it's fantastic apps this New apps it's fast and good apps,5,2024-01-11,Bank of Abyssinia,Google Play Store,c975592d-4176-48bd-a62e-a280b39ae58b,absolutely its fantastic apps this new apps its fast and good apps,POSITIVE,0.9998859167098999
I am comfortable with your good service,5,2024-05-04,Bank of Abyssinia,Google Play Store,e4554668-15d1-4f3b-b7a6-7cfd6fde0d77,i am comfortable with your good service,POSITIVE,0.9998639822006226
Always error occured. The worst app ever,1,2024-06-20,Bank of Abyssinia,Google Play Store,c051070a-5552-441b-9c04-ff28664018fe,always error occured. the worst app ever,NEGATIVE,0.9997997879981995
it just doesn't work...so frustrating,1,2025-04-07,Bank of Abyssinia,Google Play Store,3b48fff7-6b38-4099-9c7c-cabc1bbbd92b,it just doesnt work...so frustrating,NEGATIVE,0.9995028972625732
It is not working at all.,1,2024-04-24,Bank of Abyssinia,Google Play Store,9fd2427f-13c9-4771-88e0-bbd4038faec6,it is not working at all.,NEGATIVE,0.999782145023346
Almost better compared to cbe where it is not qualified for,4,2025-03-09,Bank of Abyssinia,Google Play Store,df027023-1b65-40e9-b2bf-de6fedc17c5d,almost better compared to cbe where it is not qualified for,NEGATIVE,0.9741678237915039
it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-04-01,Bank of Abyssinia,Google Play Store,6eec96bf-b4c9-4dde-9814-059cf54b3f86,it doesnt work period z slowest mobile banking ever i would rather use 815,NEGATIVE,0.9981303811073303
"It is so bad apps ,it doesn't work",1,2024-07-06,Bank of Abyssinia,Google Play Store,402ea96f-df73-4dab-a929-4c66f64adce7,"it is so bad apps ,it doesnt work",NEGATIVE,0.9998082518577576
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,Bank of Abyssinia,Google Play Store,ab760759-00d0-43fd-9267-f1d3f34a74e6,just make it work please this is embarrassing for a bank of your size,NEGATIVE,0.9988180994987488
Developer option to be off really,1,2024-06-06,Bank of Abyssinia,Google Play Store,3bef74ff-aed8-4675-9cd2-51a6bbdfdf30,developer option to be off really,NEGATIVE,0.9903940558433533
it's not work correctly... you must have update it,1,2025-04-06,Bank of Abyssinia,Google Play Store,b10d3c9a-d5c8-422c-9bca-82a40310fb5c,its not work correctly... you must have update it,NEGATIVE,0.9998014569282532
It doesn't work at all.,2,2025-01-02,Bank of Abyssinia,Google Play Store,c194a70d-aa2b-4775-8da5-bf51d1c51d2a,it doesnt work at all.,NEGATIVE,0.9996616840362549
It demands to disable developer option.,1,2024-06-27,Bank of Abyssinia,Google Play Store,829d9bb9-e4bc-4e04-90c2-867460eab574,it demands to disable developer option.,NEGATIVE,0.9994282126426697
Not bad but please make it lite pls,1,2024-04-23,Bank of Abyssinia,Google Play Store,1250c1d5-3316-467b-9c87-d2985dde8866,not bad but please make it lite pls,POSITIVE,0.9990805387496948
Good but Very slow.,1,2024-07-08,Bank of Abyssinia,Google Play Store,5921455b-b0e2-4cc1-90a3-92ff67166c47,good but very slow.,POSITIVE,0.9877548813819885
it doesnt work it crashes,1,2024-05-03,Bank of Abyssinia,Google Play Store,bb85e30f-03b1-480f-8895-dbbad4672753,it doesnt work it crashes,NEGATIVE,0.9852181077003479
try to easy network,4,2025-10-17,Bank of Abyssinia,Google Play Store,1776b9e9-95d8-4811-bb94-61d28a7c19d1,try to easy network,NEGATIVE,0.9987332224845886
nothing when I need to install the Apk it say that re-up date,5,2025-07-25,Bank of Abyssinia,Google Play Store,b27ee212-10ec-499b-b36d-ff667d7b7085,nothing when i need to install the apk it say that reup date,NEGATIVE,0.998439371585846
its very bad app its very slow,1,2025-06-17,Bank of Abyssinia,Google Play Store,effbeeb2-b89d-43e6-96b0-8e1a78c1175a,its very bad app its very slow,NEGATIVE,0.9998086094856262
very nice mobile banking app my favourite,5,2025-08-16,Bank of Abyssinia,Google Play Store,656865bb-7ee3-4fef-9f23-b6728b2b6ab9,very nice mobile banking app my favourite,POSITIVE,0.9997608065605164
One of the best in this business,5,2025-08-25,Bank of Abyssinia,Google Play Store,abb3b6f4-ed3d-4013-b997-0efb664037a5,one of the best in this business,POSITIVE,0.9998694658279419
"I can not open and use the application,please help me!",5,2024-08-15,Bank of Abyssinia,Google Play Store,bd90f06d-8e5d-498a-b0be-de5110c3c700,"i can not open and use the application,please help me!",NEGATIVE,0.9995014667510986
this is worest app 24/7 loading,1,2025-06-01,Bank of Abyssinia,Google Play Store,2ca9480b-ff5f-4b59-952c-5921db83dab2,this is worest app 247 loading,NEGATIVE,0.9874442219734192
The Worst Mobile Banking App.,1,2025-07-31,Bank of Abyssinia,Google Play Store,6df74cd0-b58b-472e-99f8-e437e64d98f3,the worst mobile banking app.,NEGATIVE,0.9997994303703308
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,Bank of Abyssinia,Google Play Store,d7d3b979-cd01-4ecf-936f-02cb87adc6b3,"thank you for your social services like, vertual banking, non touch atm, cadrless and withdrwal with out passbook...",POSITIVE,0.9878897070884705
"It's nice, the stack thing needs update thou",5,2024-04-28,Bank of Abyssinia,Google Play Store,c34becbb-d067-410c-aaf9-cec4a6c87c3c,"its nice, the stack thing needs update thou",NEGATIVE,0.7096503376960754
it doesn't open,1,2025-09-10,Bank of Abyssinia,Google Play Store,d876a31d-e463-4340-a67e-9a950e182865,it doesnt open,NEGATIVE,0.9994693398475647
it's not working,3,2025-06-05,Bank of Abyssinia,Google Play Store,937102c6-ae88-419c-994b-80e520faacb8,its not working,NEGATIVE,0.9997598528862
it's nice to use.,5,2025-06-21,Bank of Abyssinia,Google Play Store,f8b0d764-37b1-475e-bcda-03bd153eb20b,its nice to use.,POSITIVE,0.9998185038566589
The worst App i have never seen like this before,1,2024-11-12,Bank of Abyssinia,Google Play Store,fe160342-c4b4-442c-910c-2ddce8172994,the worst app i have never seen like this before,NEGATIVE,0.999774158000946
"What's up I can't log in, what's wrong",5,2024-10-22,Bank of Abyssinia,Google Play Store,9b20307d-6ea1-4920-a74f-b5d6f16390bb,"whats up i cant log in, whats wrong",NEGATIVE,0.9996212720870972
አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,Bank of Abyssinia,Google Play Store,5d19cf33-a0a2-4263-ae80-c963660bde79,አንድ star ራሱ ይበዛበታል i dont recomend to use this app also the bank,NEGATIVE,0.9958114624023438
"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,Bank of Abyssinia,Google Play Store,15bcf00e-6cb4-4e13-9ded-9b6a1cce2bd8,"i am aimohon joel , its can be good for a better conversation in time",NEGATIVE,0.9921661615371704
This app is not working!!,1,2024-05-04,Bank of Abyssinia,Google Play Store,91b391ed-5ae4-49a2-9794-ad8af927449b,this app is not working!!,NEGATIVE,0.9997822642326355
It's not functional at all,1,2024-05-08,Bank of Abyssinia,Google Play Store,c20f2730-8f04-4bb5-b0df-0201b263e3e6,its not functional at all,NEGATIVE,0.9997765421867371
Great app with great services,5,2024-09-19,Bank of Abyssinia,Google Play Store,9a938500-3558-429f-b5aa-f84792f3e442,great app with great services,POSITIVE,0.9998226761817932
It keeps on crashing,1,2024-04-20,Bank of Abyssinia,Google Play Store,1e6bf71b-9229-4f39-a910-f1dd68ce5e33,it keeps on crashing,NEGATIVE,0.5192335247993469
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,Bank of Abyssinia,Google Play Store,0b4b949e-9c50-4262-9b4a-fcdd563921ea,is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,NEGATIVE,0.9996222257614136
Not working properly why?????????,1,2024-04-29,Bank of Abyssinia,Google Play Store,066e2fbb-0920-481a-80dd-6501275e15f5,not working properly why?????????,NEGATIVE,0.999762237071991
"Horrible, your apps are getting worse and worse",1,2024-02-16,Bank of Abyssinia,Google Play Store,389d32d7-fbe5-4789-b687-20dbc48cd905,"horrible, your apps are getting worse and worse",NEGATIVE,0.9997705817222595
This application isn't working properly,1,2024-05-03,Bank of Abyssinia,Google Play Store,9ce4debf-b6f7-4c00-9dc0-0af0dca50184,this application isnt working properly,NEGATIVE,0.9997417330741882
I need a support the app is not working,5,2024-11-12,Bank of Abyssinia,Google Play Store,316e654c-3526-4bca-8086-60b63895f732,i need a support the app is not working,NEGATIVE,0.9998034834861755
It is really make my life so much easy!,5,2024-05-12,Bank of Abyssinia,Google Play Store,69e1c5ac-ef38-4405-b62d-61575fe299cb,it is really make my life so much easy!,POSITIVE,0.9993164539337158
Poor mobile banking alwayes not working alwayes,1,2024-05-18,Bank of Abyssinia,Google Play Store,0a3b1a6e-625e-44de-b24f-799818bef015,poor mobile banking alwayes not working alwayes,NEGATIVE,0.9997960925102234
"Worest app, it cannot be downloaded",2,2024-06-05,Bank of Abyssinia,Google Play Store,d53f2cd7-9bf3-44e4-8c91-53c11daed082,"worest app, it cannot be downloaded",NEGATIVE,0.9979676604270935
This is too poorer than the previous app.,1,2024-05-03,Bank of Abyssinia,Google Play Store,1eb6ebec-e751-4571-9ed5-9852e14ca1fc,this is too poorer than the previous app.,NEGATIVE,0.9997180104255676
Mostly not working 😑,1,2024-08-14,Bank of Abyssinia,Google Play Store,b9ddd42d-164a-41e5-b5cd-55dd14cfbd8c,mostly not working,NEGATIVE,0.9997192025184631
Good but not working top up,5,2024-05-20,Bank of Abyssinia,Google Play Store,e1cb88c9-03ce-477d-8001-8d02c35b5410,good but not working top up,POSITIVE,0.9643877148628235
Very easy to use,5,2024-09-30,Bank of Abyssinia,Google Play Store,1afdfab9-884b-4dd2-9881-a468a0eb567f,very easy to use,POSITIVE,0.9991422891616821
it's so slow app please fix it,2,2024-04-13,Bank of Abyssinia,Google Play Store,be61c9a0-ec42-4cc6-aea6-4fe621e17422,its so slow app please fix it,NEGATIVE,0.9992101192474365
It is not working at all,1,2024-07-16,Bank of Abyssinia,Google Play Store,b1ec9a7a-5962-45c7-ac3a-0043f8a96f9e,it is not working at all,NEGATIVE,0.9997811913490295
The worst update ever You don't deserve one star;,1,2024-05-01,Bank of Abyssinia,Google Play Store,87b2c9de-fd0e-42d3-bdba-6ac621720d5b,the worst update ever you dont deserve one star,NEGATIVE,0.9997860789299011
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,Bank of Abyssinia,Google Play Store,518dfdbb-4c08-469f-aee2-3caba92930ac,please try another because this app doesnt feet the need of this generation,NEGATIVE,0.9954032897949219
The worest app ever made i would not recommende for no one,1,2024-09-16,Bank of Abyssinia,Google Play Store,432b754e-574b-4686-8f97-7a8f80f3a39d,the worest app ever made i would not recommende for no one,NEGATIVE,0.5611267685890198
I like this bank by his activity and respect castemers i look like my house,5,2024-04-22,Bank of Abyssinia,Google Play Store,d20393e4-09e9-47a9-be92-611ce6c919a6,i like this bank by his activity and respect castemers i look like my house,POSITIVE,0.9994611144065857
very fast also nice app i love it,5,2024-04-22,Bank of Abyssinia,Google Play Store,e558363c-9cf0-4823-b2f3-57fba683a672,very fast also nice app i love it,POSITIVE,0.9998733997344971
Really work very good app l like you BoA,5,2024-04-26,Bank of Abyssinia,Google Play Store,95bb8154-b130-4a8c-868d-17aca7aead64,really work very good app l like you boa,POSITIVE,0.9998058676719666
I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,Bank of Abyssinia,Google Play Store,7b07593c-a036-477b-b2d4-4e53fdc4c75e,i cant dijitalize my atm in the apollo app on my phone,NEGATIVE,0.9952568411827087
"General, when I considered from other banks, this bank is unique",4,2024-04-11,Bank of Abyssinia,Google Play Store,1ed3134f-975c-4d09-a10c-39430b788de5,"general, when i considered from other banks, this bank is unique",POSITIVE,0.9998138546943665
Not work this app ...what is the problem,1,2024-04-20,Bank of Abyssinia,Google Play Store,287a4512-6779-4d7b-ab55-fb237935980b,not work this app ...what is the problem,NEGATIVE,0.9997695088386536
It is not work for my device,5,2024-08-27,Bank of Abyssinia,Google Play Store,a3d2eb8a-821b-4e7a-8811-13e76f876378,it is not work for my device,NEGATIVE,0.9997636675834656
One of the poorest mobile banking system,1,2024-11-13,Bank of Abyssinia,Google Play Store,f106cb33-9dcb-4a38-a65d-3cbb1a9a790e,one of the poorest mobile banking system,NEGATIVE,0.9997566342353821
add receipt pdf like telebirr,5,2024-04-14,Bank of Abyssinia,Google Play Store,0a2350d5-b154-4c3f-bd22-587b3d468769,add receipt pdf like telebirr,NEGATIVE,0.9775200486183167
I have a great experience using this App,5,2024-02-19,Bank of Abyssinia,Google Play Store,e8fa4e7f-9f68-4723-8f70-5ee63ac4ba86,i have a great experience using this app,POSITIVE,0.999530553817749
"For anyone who wants to download it, just don't!!!",1,2025-03-19,Bank of Abyssinia,Google Play Store,c5cdb617-4335-491d-89ce-9c1aab9b0b2f,"for anyone who wants to download it, just dont!!!",NEGATIVE,0.9988536834716797
It's not fast to use,3,2024-03-08,Bank of Abyssinia,Google Play Store,884b7c1c-fb63-4522-ba00-58fcb79902ac,its not fast to use,NEGATIVE,0.9901657700538635
I have never seen the worst mobile app like this,5,2024-04-29,Bank of Abyssinia,Google Play Store,9bea3d20-802f-4e35-8a86-ff0918d7ad9f,i have never seen the worst mobile app like this,NEGATIVE,0.9995693564414978
Thank you for wasting my time Abyssinia.,1,2024-02-26,Bank of Abyssinia,Google Play Store,5bdfc502-8a6a-49e3-a6be-68939e9dd44b,thank you for wasting my time abyssinia.,NEGATIVE,0.9570653438568115
Very good app!!,5,2024-02-14,Bank of Abyssinia,Google Play Store,bc300d34-2687-4974-8b86-e2e1a1f58daa,very good app!!,POSITIVE,0.9998703002929688
That's a fantastic app! L,2,2024-04-29,Bank of Abyssinia,Google Play Store,a30d6136-ddf5-4633-b3b2-e089233b135b,thats a fantastic app! l,POSITIVE,0.9998478889465332
It is not working,1,2024-04-23,Bank of Abyssinia,Google Play Store,9b5b9e46-ad43-4331-b612-85d2f5c74935,it is not working,NEGATIVE,0.9997721314430237
The worst App I have ever seen.,1,2024-04-25,Bank of Abyssinia,Google Play Store,24c412a3-4a40-41fd-acc3-5e8590b4e11b,the worst app i have ever seen.,NEGATIVE,0.9997918009757996
this app is not available,1,2025-01-02,Bank of Abyssinia,Google Play Store,06692c6b-978f-4b52-bb83-6c38a11b2822,this app is not available,NEGATIVE,0.9997593760490417
Best version of boa apps,1,2024-03-02,Bank of Abyssinia,Google Play Store,a8ba8c98-cc62-44fe-bad9-696bd889855c,best version of boa apps,POSITIVE,0.999344527721405
This app is very wonderful,5,2024-04-24,Bank of Abyssinia,Google Play Store,7c22bdc5-8d1b-4afc-ae5f-2f886a61dd68,this app is very wonderful,POSITIVE,0.999883770942688
The previous application is much better than this one,1,2024-07-18,Bank of Abyssinia,Google Play Store,d7ee5d77-4c89-4e81-a79d-000f5e23c3ac,the previous application is much better than this one,POSITIVE,0.9991149306297302
I think this app is fraudulent. It is not real,1,2024-01-15,Bank of Abyssinia,Google Play Store,245970d2-c66f-4cbc-84e5-956cf830b91f,i think this app is fraudulent. it is not real,NEGATIVE,0.9998007416725159
The worse app I have ever seen.,1,2024-03-01,Bank of Abyssinia,Google Play Store,d3b5715a-06dc-4fcd-9d60-09ce43b82375,the worse app i have ever seen.,NEGATIVE,0.9997802376747131
Now am confused upgrade or downgrade 🤔,1,2024-04-17,Bank of Abyssinia,Google Play Store,8bf6d9f8-4873-49e7-acd9-307d56f9a5c4,now am confused upgrade or downgrade,NEGATIVE,0.9979978203773499
Great always great!!!,5,2024-04-30,Bank of Abyssinia,Google Play Store,045371d6-c181-4cc8-ba8f-389b9884b8c3,great always great!!!,POSITIVE,0.9998846054077148
"Some problem this app,",1,2024-04-20,Bank of Abyssinia,Google Play Store,e53757cc-cdb3-4bfa-bd4f-daa65ce976c1,"some problem this app,",NEGATIVE,0.9994459748268127
It doesn't work anymore,1,2024-05-01,Bank of Abyssinia,Google Play Store,5f312717-15a3-4f3b-b09f-e80fb12fd5bb,it doesnt work anymore,NEGATIVE,0.9996057152748108
Improved to be the best,5,2025-03-11,Bank of Abyssinia,Google Play Store,e68af2d6-0770-4110-b3dd-167bb54cd017,improved to be the best,POSITIVE,0.9998570680618286
Fix the bug.,1,2024-05-02,Bank of Abyssinia,Google Play Store,94e6efe7-5719-4f1f-ab6c-a21f12d1af75,fix the bug.,NEGATIVE,0.9944986701011658
Professional on banking app,5,2024-11-01,Bank of Abyssinia,Google Play Store,1278f570-8dea-4557-a749-5466685c05e4,professional on banking app,POSITIVE,0.9616297483444214
The worst mobile banking app,1,2024-07-11,Bank of Abyssinia,Google Play Store,7bc823fa-4a5e-449b-a505-235522c4c501,the worst mobile banking app,NEGATIVE,0.9997923970222473
It's not convenient,1,2024-06-17,Bank of Abyssinia,Google Play Store,cffa22a2-153f-4c97-8d2a-39b79a5b6e11,its not convenient,NEGATIVE,0.9997932314872742
It is better than before and i like it,5,2024-02-22,Bank of Abyssinia,Google Play Store,209eed3b-53b3-495a-a8cb-02105695ad3d,it is better than before and i like it,POSITIVE,0.9998542070388794
It needs more improvment,2,2024-11-24,Bank of Abyssinia,Google Play Store,bd0a4a80-4971-4156-9418-bef834d65877,it needs more improvment,NEGATIVE,0.998616099357605
It is Good to save time 👌👌,3,2024-05-31,Bank of Abyssinia,Google Play Store,c179b1f8-8bb1-455a-b9fe-9c29d9e71a8c,it is good to save time,POSITIVE,0.9998465776443481
It always crashes,1,2024-05-02,Bank of Abyssinia,Google Play Store,f0f96f44-de20-40ca-8772-b6a288dd044a,it always crashes,NEGATIVE,0.9992138147354126
always problematic hardly works,1,2025-03-26,Bank of Abyssinia,Google Play Store,34f5b18e-0a79-40bb-94b6-4430d08e0c17,always problematic hardly works,NEGATIVE,0.9995555281639099
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05,Dashen Bank,Google Play Store,362b7c91-55d7-45f5-bcd5-7088f6b09e3a,"the dashen super app is very impressive. it is fast, easy to use, and provides smooth access to all essential banking services. money transfer, bill payment, balance check, and other features work efficiently without issues. the design is clean and userfriendly. great step forward in digital banking  keep up the good work, dashen bank!",POSITIVE,0.9997879862785339
"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",4,2025-10-06,Dashen Bank,Google Play Store,fded7d2d-d728-45d8-bbff-d921bb72b84c,"shewangizaw l. as a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. basically the app will do two things verifies one using an otp and then requires an inperson visit to banks physical branch for final verification after resetting the password. therefore, safe to use! i wish informational tip was added around the reset button. could not attach screenshot.",NEGATIVE,0.9961883425712585
"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01,Dashen Bank,Google Play Store,34e38910-0b27-4048-954e-82aa66d61c43,this might be the worst banking app ive ever used i dont know why kind of bug it is but suddenly the apps stops working it says temporarily unavailable for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this im going to stop using the bank altogether which is a shame because its a decent bank,NEGATIVE,0.9994538426399231
What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25,Dashen Bank,Google Play Store,d29af33e-3f63-4b7e-9312-b63f7d2c6724,what do you care about my phones settings? who are you to tell me what to turn off and on? it is my phone after all. this develoler option thing will cost you a lot of users who are willing to leave the bank once and for all. turn this thing off. 6 you fear this is a security issue fix your side not mine.,NEGATIVE,0.9990691542625427
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19,Dashen Bank,Google Play Store,eeb816b9-14d4-4d91-a3b5-90b391850faa,"the dashen super app is very impressive. it is fast, easy to use, and provides smooth access to all essential banking services. money transfer, bill payment, balance check, and other features work efficiently without issues. the design is clean and userfriendly. great step forward in digital banking  keep up the good work, dashen bank!..",POSITIVE,0.9997840523719788
it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04,Dashen Bank,Google Play Store,360a6c12-d948-4ce0-aea6-267b8eaaa743,it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesnt work..i think the problem is it was launched too early.,NEGATIVE,0.999370276927948
"its fast and easy to communicate to the app and its available all area keep it up.i will make Happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",5,2025-11-26,Dashen Bank,Google Play Store,9504f5cc-7f16-4fe0-8ba5-f76eef162f8b,"its fast and easy to communicate to the app and its available all area keep it up.i will make happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",POSITIVE,0.999860405921936
"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05,Dashen Bank,Google Play Store,d18aa410-4dc1-4c26-8f7d-a866f5b498ba,"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great i like it",POSITIVE,0.9031402468681335
NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10,Dashen Bank,Google Play Store,898109d7-385c-4fc9-b8a6-bd6e2a303a39,nasty bank . even the supper app is not working well. when i am calling them they are not response . please dont use this app because you will loss you time energy and everything . hopeless bank .,NEGATIVE,0.9998070597648621
I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,Dashen Bank,Google Play Store,9a6e8134-27c5-45f1-8dae-6c6fb1827281,i have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. the app allows to reset the pin directly without 2fa like finger print just by sending sms. which is a big gap. it should be addressed i didnt expect but it does and no trust at all.,NEGATIVE,0.9986043572425842
"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22,Dashen Bank,Google Play Store,5cf2f96d-65d1-4c59-bc53-9ba932c4c57b,"the ui is impressive, but adding an atm withdrawal feature for cardless cash access would enhance functionality. this may require updates to the atm system as well. please consider this, dev team.",POSITIVE,0.8331394791603088
The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,3,2025-09-26,Dashen Bank,Google Play Store,264384ce-c57e-4c4b-ad15-434015cb7f49,the app stops working whenever there is an update unless you update the app. but it is better if it kept working on and updating should be optional.,NEGATIVE,0.9990849494934082
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,Dashen Bank,Google Play Store,74f35e55-6ee7-4d01-bc8a-e5b3c92a6b70,"super up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. designed for a seamless experience, it offers lightningfast transactions, toptier security, and effortless financial management. with super up, banking has never been this smooth, smart, and super!",POSITIVE,0.9994296431541443
"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",1,2025-09-07,Dashen Bank,Google Play Store,bab597bd-52e5-42da-aa02-97cd368d8c0e,"not a great app compared to the others ,it freezes randomly ,takes a lot to load ,and a lot of errors while sending money ,i stopped using it",NEGATIVE,0.9997312426567078
"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,Dashen Bank,Google Play Store,3ece3a7c-9557-45ae-8053-2bf5568f2861,"only the uiux is good, but it doesnt function properly. its a shame that a leading tech bank has such an app. amole is far better.",NEGATIVE,0.9980679154396057
"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,Dashen Bank,Google Play Store,59498129-d37f-4693-a7e7-834300661621,"i just updated my app to the latest version and i couldnt even see my balance, send money or do anything. it says service is unavailable and it will be fixed soon.",NEGATIVE,0.9997034668922424
"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18,Dashen Bank,Google Play Store,dabda953-ac0a-476a-8791-c6a66deebc20,"its a really slow app, im not sure what the issue is. even other bank transfers are not working",NEGATIVE,0.9997959733009338
bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18,Dashen Bank,Google Play Store,51268efb-62a7-4121-9fc7-d0b377a32aab,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,NEGATIVE,0.9899314641952515
"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29,Dashen Bank,Google Play Store,163201b7-323d-4462-850b-c8453dfcb4cf,"dashen bank super app is incredibly convenient! easy to use, fast, and reliable  a great app to manage everything in one place.",POSITIVE,0.9993457198143005
"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,Dashen Bank,Google Play Store,32334fdd-91e8-4308-a104-bd3291119b05,"dashen superapp is the worst app for me because it consistently fails during transfers. when i try to send money, the transaction freezes for extended periodssometimes a full day, and often two or three days or more. crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like ive lost my money. the app urgently needs a technical update to ensure transactions process smoothly and reliably.",NEGATIVE,0.9998069405555725
"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28,Dashen Bank,Google Play Store,c68cdc01-a66b-40fe-a6b7-cbb1487156f4,"the design is clean and modern, and everything works smoothly without bugs. i love how reliable the app is it makes banking so convenient.",POSITIVE,0.9996851682662964
